report_id,report_text,sif_label,risk_level,life_saving_rule,activity,location,hazard,barrier_failure,potential_consequence,source,expert_verified
1557,Minor housekeeping issue near office entrance,0,Low,None,Housekeeping,Office,Slip Hazard,None,Minor Injury,Synthetic,No
1558,Vehicle collided with pedestrian near site gate due to speeding,1,Critical,Safe Driving,Vehicle Operation,Site Road,Moving Vehicle,Seatbelt Not Worn,Vehicle Collision,Synthetic,No
1559,Minor documentation gap noted during routine audit,0,Low,None,Inspection Round,Plant Area,Housekeeping,None,No Injury,Synthetic,No
1560,Small bruise reported after minor bump against equipment,0,Low,None,General Maintenance,Workshop,Minor Cut Hazard,None,First Aid Case,Synthetic,No
1561,Truck reversed without spotter near active work zone,1,Critical,Safe Driving,Vehicle Operation,Site Road,Moving Vehicle,Seatbelt Not Worn,Vehicle Collision,Synthetic,No
1562,Worker fell overboard without personal flotation device worn,1,Critical,Line of Fire,Diving/Marine Operations,Offshore Site,Underwater Hazard,Communication Loss,Drowning,Synthetic,No
1563,Worker walked on fragile roof sheet without crawling boards,1,Critical,Work at Height,Roof Work,Rooftop,Fragile Surface,No Fall Arrest System,Fall From Height,Synthetic,No
1564,Machine guard removed while equipment was still running,1,Critical,Machine Guarding,Machine Operation,Workshop,Rotating Equipment,Guard Removed,Amputation,Synthetic,No
1565,Employee working at height with harness lanyard unattached,1,Critical,Work at Height,Working at Height,Scaffold Area,Fall Hazard,Harness Not Anchored,Fall From Height,Synthetic,No
1566,"Unlabeled bin found during safety walk, corrected on spot",0,Low,None,Inspection Round,Plant Area,Housekeeping,None,No Injury,Synthetic,No
1567,"Expired item found in store inventory, removed during check",0,Low,None,Store Room Activity,Store Room,Minor Clutter,None,No Injury,Synthetic,No
1568,Minor housekeeping issue near office entrance,0,Low,None,Housekeeping,Office,Slip Hazard,None,Minor Injury,Synthetic,No
1569,"Unlabeled bin found during safety walk, corrected on spot",0,Low,None,Inspection Round,Plant Area,Housekeeping,None,No Injury,Synthetic,No
1570,Worker positioned under partially demolished structure during work,1,Critical,Line of Fire,Demolition Work,Construction Site,Structural Instability,Engineering Review Skipped,Structural Collapse,Synthetic,No
1571,Employee requested footrest for ergonomic improvement,0,Low,None,Office Work,Office,Ergonomic,None,Minor Discomfort,Synthetic,No
1572,"Minor clutter observed near store room shelving, cleared promptly",0,Low,None,Store Room Activity,Store Room,Minor Clutter,None,No Injury,Synthetic,No
1573,Worker positioned under partially demolished structure during work,1,Critical,Line of Fire,Demolition Work,Construction Site,Structural Instability,Engineering Review Skipped,Structural Collapse,Synthetic,No
1574,"Label missing on storage bin, corrected during audit",0,Low,None,Warehouse Operations,Warehouse,Stacked Material,Proper Stacking Missed,Minor Injury,Synthetic,No
1575,Substation cable tested without confirming de-energization,1,Critical,Energy Isolation,Electrical Maintenance,Substation,High Voltage Line,Isolation Point Skipped,Electrocution,Synthetic,No
1576,Cutting torch used near open flammable liquid without isolation,1,Critical,Hot Work,Hot Work,Process Unit,Flammable Atmosphere,Gas Test Not Done,Fire/Explosion,Synthetic,No
1577,Minor signage fading observed during routine walkthrough,0,Low,None,Inspection Round,Plant Area,Housekeeping,None,No Injury,Synthetic,No
1578,Diver lost communication with surface team during subsea operation,1,Critical,Line of Fire,Diving/Marine Operations,Offshore Site,Underwater Hazard,Communication Loss,Drowning,Synthetic,No
1579,Minor dust accumulation observed on warehouse shelving,0,Low,None,Warehouse Operations,Warehouse,Stacked Material,Proper Stacking Missed,Minor Injury,Synthetic,No
1580,Minor scheduling delay reported during safety training session,0,Low,None,Training Session,Training Room,None,None,No Injury,Synthetic,No
1581,"Chemical drum overfilled during transfer, causing splash exposure",1,Critical,Chemical Handling,Chemical Handling,Chemical Storage,Corrosive Substance,PPE Not Worn,Chemical Burn,Synthetic,No
1582,Diver lost communication with surface team during subsea operation,1,Critical,Line of Fire,Diving/Marine Operations,Offshore Site,Underwater Hazard,Communication Loss,Drowning,Synthetic,No
1583,"Unlabeled bin found during safety walk, corrected on spot",0,Low,None,Inspection Round,Plant Area,Housekeeping,None,No Injury,Synthetic,No
1584,Worker positioned under partially demolished structure during work,1,Critical,Line of Fire,Demolition Work,Construction Site,Structural Instability,Engineering Review Skipped,Structural Collapse,Synthetic,No
1585,"Minor labeling error found on stored material, corrected",0,Low,None,Store Room Activity,Store Room,Minor Clutter,None,No Injury,Synthetic,No
1586,Worker stood in line of fire while pressure testing pipeline,1,Critical,Energy Isolation,Pressure Testing,Process Unit,Pressurized System,Isolation Not Verified,Explosion/Rupture,Synthetic,No
1587,Personnel removed guardrail without fall protection in place,1,Critical,Work at Height,Working at Height,Scaffold Area,Fall Hazard,Harness Not Anchored,Fall From Height,Synthetic,No
1588,"Routine inspection found minor housekeeping gap, closed same day",0,Low,None,Inspection Round,Plant Area,Housekeeping,None,No Injury,Synthetic,No
1589,Worker positioned under partially demolished structure during work,1,Critical,Line of Fire,Demolition Work,Construction Site,Structural Instability,Engineering Review Skipped,Structural Collapse,Synthetic,No
1590,Diver lost communication with surface team during subsea operation,1,Critical,Line of Fire,Diving/Marine Operations,Offshore Site,Underwater Hazard,Communication Loss,Drowning,Synthetic,No
1591,"Vehicle parked slightly outside marked bay, corrected on observation",0,Low,None,Parking Area,Parking Lot,Minor Obstruction,None,No Injury,Synthetic,No
1592,"Chair wheel slightly loose, reported for maintenance",0,Low,None,Housekeeping,Office,Slip Hazard,None,Minor Injury,Synthetic,No
1593,"Minor labeling error found on stored material, corrected",0,Low,None,Store Room Activity,Store Room,Minor Clutter,None,No Injury,Synthetic,No
1594,"Unlabeled bin found during safety walk, corrected on spot",0,Low,None,Inspection Round,Plant Area,Housekeeping,None,No Injury,Synthetic,No
1595,Ladder access missing for worker inside deep trench,1,Critical,Excavation,Excavation Work,Pipeline Trench,Trench Collapse,No Shoring Installed,Burial/Suffocation,Synthetic,No
1596,Sparks from grinding ignited nearby oily rags in work area,1,Critical,Hot Work,Hot Work,Process Unit,Flammable Atmosphere,Gas Test Not Done,Fire/Explosion,Synthetic,No
1597,Small bruise reported after minor bump against equipment,0,Low,None,General Maintenance,Workshop,Minor Cut Hazard,None,First Aid Case,Synthetic,No
1598,Worker stood in line of fire while pressure testing pipeline,1,Critical,Energy Isolation,Pressure Testing,Process Unit,Pressurized System,Isolation Not Verified,Explosion/Rupture,Synthetic,No
1599,Worker climbed scaffold without securing safety harness,1,Critical,Work at Height,Working at Height,Scaffold Area,Fall Hazard,Harness Not Anchored,Fall From Height,Synthetic,No
1600,Confined space entry made without permit or gas monitoring,1,Critical,Confined Space,Tank Entry,Tank Farm,Toxic Atmosphere,Gas Testing Skipped,Asphyxiation,Synthetic,No
1601,Excavation carried out without checking for buried utility lines,1,Critical,Excavation,Excavation Work,Pipeline Trench,Trench Collapse,No Shoring Installed,Burial/Suffocation,Synthetic,No
1602,Energized equipment opened for repair without isolation verification,1,Critical,Energy Isolation,Electrical Maintenance,Production Area,Electrical Energy,LOTO Not Applied,Electrocution,Synthetic,No
1603,Vessel cleaning started without a standby attendant at entry point,1,Critical,Confined Space,Vessel Cleaning,Process Unit,Inert Atmosphere,Attendant Not Present,Asphyxiation,Synthetic,No
1604,Demolition proceeded without structural stability assessment,1,Critical,Line of Fire,Demolition Work,Construction Site,Structural Instability,Engineering Review Skipped,Structural Collapse,Synthetic,No
1605,Hot work permit expired but welding continued in process area,1,Critical,Hot Work,Hot Work,Process Unit,Flammable Atmosphere,Gas Test Not Done,Fire/Explosion,Synthetic,No
1606,"Minor labeling error found on stored material, corrected",0,Low,None,Store Room Activity,Store Room,Minor Clutter,None,No Injury,Synthetic,No
1607,"Minor spill near break room refrigerator, cleaned promptly",0,Low,None,Break Room Activity,Break Room,Minor Hygiene Issue,None,No Injury,Synthetic,No
1608,Demolition proceeded without structural stability assessment,1,Critical,Line of Fire,Demolition Work,Construction Site,Structural Instability,Engineering Review Skipped,Structural Collapse,Synthetic,No
1609,Valve opened on pressurized line without depressurizing first,1,Critical,Energy Isolation,Pressure Testing,Process Unit,Pressurized System,Isolation Not Verified,Explosion/Rupture,Synthetic,No
1610,Worker entered unshored trench deeper than 1.5 meters,1,Critical,Excavation,Excavation Work,Pipeline Trench,Trench Collapse,No Shoring Installed,Burial/Suffocation,Synthetic,No
1611,Trench walls collapsed while worker was inside unsupported excavation,1,Critical,Excavation,Excavation Work,Pipeline Trench,Trench Collapse,No Shoring Installed,Burial/Suffocation,Synthetic,No
1612,"Chair wheel slightly loose, reported for maintenance",0,Low,None,Housekeeping,Office,Slip Hazard,None,Minor Injury,Synthetic,No
1613,Vessel cleaning started without a standby attendant at entry point,1,Critical,Confined Space,Vessel Cleaning,Process Unit,Inert Atmosphere,Attendant Not Present,Asphyxiation,Synthetic,No
1614,Loose stationery observed on office desk,0,Low,None,Housekeeping,Office,Slip Hazard,None,Minor Injury,Synthetic,No
1615,"Minor food spillage near canteen counter, cleaned promptly",0,Low,None,Housekeeping,Canteen,Wet Floor,Warning Sign Missing,Minor Slip,Synthetic,No
1616,"Speed bump sign found faded in parking lot, replaced",0,Low,None,Parking Area,Parking Lot,Minor Obstruction,None,No Injury,Synthetic,No
1617,Vehicle collided with pedestrian near site gate due to speeding,1,Critical,Safe Driving,Vehicle Operation,Site Road,Moving Vehicle,Seatbelt Not Worn,Vehicle Collision,Synthetic,No
1618,"Minor food spillage near canteen counter, cleaned promptly",0,Low,None,Housekeeping,Canteen,Wet Floor,Warning Sign Missing,Minor Slip,Synthetic,No
1619,Rescue plan not in place before confined space entry began,1,Critical,Confined Space,Tank Entry,Tank Farm,Toxic Atmosphere,Gas Testing Skipped,Asphyxiation,Synthetic,No
1620,Worker entered unshored trench deeper than 1.5 meters,1,Critical,Excavation,Excavation Work,Pipeline Trench,Trench Collapse,No Shoring Installed,Burial/Suffocation,Synthetic,No
1621,Chemical spill occurred during transfer without containment,1,Critical,Chemical Handling,Chemical Handling,Chemical Storage,Corrosive Substance,PPE Not Worn,Chemical Burn,Synthetic,No
1622,Valve opened on pressurized line without depressurizing first,1,Critical,Energy Isolation,Pressure Testing,Process Unit,Pressurized System,Isolation Not Verified,Explosion/Rupture,Synthetic,No
1623,Worker walked on fragile roof sheet without crawling boards,1,Critical,Work at Height,Roof Work,Rooftop,Fragile Surface,No Fall Arrest System,Fall From Height,Synthetic,No
1624,"Minor food spillage near canteen counter, cleaned promptly",0,Low,None,Housekeeping,Canteen,Wet Floor,Warning Sign Missing,Minor Slip,Synthetic,No
1625,Worker handled corrosive chemical without proper PPE,1,Critical,Chemical Handling,Chemical Handling,Chemical Storage,Corrosive Substance,PPE Not Worn,Chemical Burn,Synthetic,No
1626,"Wet floor in canteen without warning sign, corrected quickly",0,Low,None,Housekeeping,Canteen,Wet Floor,Warning Sign Missing,Minor Slip,Synthetic,No
1627,Vessel cleaning started without a standby attendant at entry point,1,Critical,Confined Space,Vessel Cleaning,Process Unit,Inert Atmosphere,Attendant Not Present,Asphyxiation,Synthetic,No
1628,Marine work continued despite deteriorating weather conditions,1,Critical,Line of Fire,Diving/Marine Operations,Offshore Site,Underwater Hazard,Communication Loss,Drowning,Synthetic,No
1629,"Speed bump sign found faded in parking lot, replaced",0,Low,None,Parking Area,Parking Lot,Minor Obstruction,None,No Injury,Synthetic,No
1630,Roof access made without anchor point for fall arrest harness,1,Critical,Work at Height,Roof Work,Rooftop,Fragile Surface,No Fall Arrest System,Fall From Height,Synthetic,No
1631,"Minor clutter in break room seating area, tidied up",0,Low,None,Break Room Activity,Break Room,Minor Hygiene Issue,None,No Injury,Synthetic,No
1632,"Speed bump sign found faded in parking lot, replaced",0,Low,None,Parking Area,Parking Lot,Minor Obstruction,None,No Injury,Synthetic,No
1633,Padlock and tag missing on isolated breaker during panel repair,1,Critical,Energy Isolation,Electrical Maintenance,Production Area,Electrical Energy,LOTO Not Applied,Electrocution,Synthetic,No
1634,"Coffee machine leak observed in break room, reported for repair",0,Low,None,Break Room Activity,Break Room,Minor Hygiene Issue,None,No Injury,Synthetic,No
1635,Driver showed signs of fatigue during long haul transport run,1,Critical,Safe Driving,Vehicle Operation,Site Road,Moving Vehicle,Seatbelt Not Worn,Vehicle Collision,Synthetic,No
1636,Hot work permit expired but welding continued in process area,1,Critical,Hot Work,Hot Work,Process Unit,Flammable Atmosphere,Gas Test Not Done,Fire/Explosion,Synthetic,No
1637,Worker removed isolation lock before job completion certificate issued,1,Critical,Energy Isolation,Electrical Maintenance,Production Area,Electrical Energy,LOTO Not Applied,Electrocution,Synthetic,No
1638,"Minor clutter in break room seating area, tidied up",0,Low,None,Break Room Activity,Break Room,Minor Hygiene Issue,None,No Injury,Synthetic,No
1639,"Routine inspection found minor housekeeping gap, closed same day",0,Low,None,Inspection Round,Plant Area,Housekeeping,None,No Injury,Synthetic,No
1640,Ladder access missing for worker inside deep trench,1,Critical,Excavation,Excavation Work,Pipeline Trench,Trench Collapse,No Shoring Installed,Burial/Suffocation,Synthetic,No
1641,"Minor scrape while unpacking material crate, first aid applied",0,Low,None,General Maintenance,Workshop,Minor Cut Hazard,None,First Aid Case,Synthetic,No
1642,"Label missing on storage bin, corrected during audit",0,Low,None,Warehouse Operations,Warehouse,Stacked Material,Proper Stacking Missed,Minor Injury,Synthetic,No
1643,Scaffold used without completion tag or inspection sign-off,1,Critical,Work at Height,Working at Height,Scaffold Area,Fall Hazard,Harness Not Anchored,Fall From Height,Synthetic,No
1644,Ventilation blower switched off while worker still inside vessel,1,Critical,Confined Space,Tank Entry,Tank Farm,Toxic Atmosphere,Gas Testing Skipped,Asphyxiation,Synthetic,No
1645,Cutting torch used near open flammable liquid without isolation,1,Critical,Hot Work,Hot Work,Process Unit,Flammable Atmosphere,Gas Test Not Done,Fire/Explosion,Synthetic,No
1646,"Unlabeled bin found during safety walk, corrected on spot",0,Low,None,Inspection Round,Plant Area,Housekeeping,None,No Injury,Synthetic,No
1647,"Pallet placed close to walkway, minor obstruction noted",0,Low,None,Warehouse Operations,Warehouse,Stacked Material,Proper Stacking Missed,Minor Injury,Synthetic,No
1648,Diver lost communication with surface team during subsea operation,1,Critical,Line of Fire,Diving/Marine Operations,Offshore Site,Underwater Hazard,Communication Loss,Drowning,Synthetic,No
1649,"Coffee machine leak observed in break room, reported for repair",0,Low,None,Break Room Activity,Break Room,Minor Hygiene Issue,None,No Injury,Synthetic,No
1650,"Minor labeling error found on stored material, corrected",0,Low,None,Store Room Activity,Store Room,Minor Clutter,None,No Injury,Synthetic,No
1651,Minor signage fading observed during routine walkthrough,0,Low,None,Inspection Round,Plant Area,Housekeeping,None,No Injury,Synthetic,No
1652,"Fire extinguisher tag found slightly faded, replaced promptly",0,Low,None,Inspection Round,Plant Area,Housekeeping,None,No Injury,Synthetic,No
1653,Heavy debris dropped near active work zone without exclusion barrier,1,Critical,Line of Fire,Demolition Work,Construction Site,Structural Instability,Engineering Review Skipped,Structural Collapse,Synthetic,No
1654,Worker entered nitrogen-purged vessel without gas test clearance,1,Critical,Confined Space,Vessel Cleaning,Process Unit,Inert Atmosphere,Attendant Not Present,Asphyxiation,Synthetic,No
1655,Worker walked behind reversing dumper without eye contact with operator,1,Critical,Line of Fire,Mobile Equipment,Yard,Reversing Vehicle,Spotter Absent,Struck-By Injury,Synthetic,No
1656,Minor dust accumulation observed on warehouse shelving,0,Low,None,Warehouse Operations,Warehouse,Stacked Material,Proper Stacking Missed,Minor Injury,Synthetic,No
1657,"Pallet placed close to walkway, minor obstruction noted",0,Low,None,Warehouse Operations,Warehouse,Stacked Material,Proper Stacking Missed,Minor Injury,Synthetic,No
1658,"Floor mat displaced near canteen door, minor trip risk",0,Low,None,Housekeeping,Canteen,Wet Floor,Warning Sign Missing,Minor Slip,Synthetic,No
1659,Padlock and tag missing on isolated breaker during panel repair,1,Critical,Energy Isolation,Electrical Maintenance,Production Area,Electrical Energy,LOTO Not Applied,Electrocution,Synthetic,No
1660,"Minor spill near break room refrigerator, cleaned promptly",0,Low,None,Break Room Activity,Break Room,Minor Hygiene Issue,None,No Injury,Synthetic,No
1661,Barricade removed prematurely while overhead lift was still in progress,1,Critical,Line of Fire,Lifting Operations,Loading Area,Suspended Load,Exclusion Zone Breach,Fatal Crushing,Synthetic,No
1662,"Minor pothole noted in parking area, reported for repair",0,Low,None,Parking Area,Parking Lot,Minor Obstruction,None,No Injury,Synthetic,No
1663,Personnel walked under load being lifted by mobile crane,1,Critical,Line of Fire,Lifting Operations,Loading Area,Suspended Load,Exclusion Zone Breach,Fatal Crushing,Synthetic,No
1664,Worker walked on fragile roof sheet without crawling boards,1,Critical,Work at Height,Roof Work,Rooftop,Fragile Surface,No Fall Arrest System,Fall From Height,Synthetic,No
1665,Worker entered nitrogen-purged vessel without gas test clearance,1,Critical,Confined Space,Vessel Cleaning,Process Unit,Inert Atmosphere,Attendant Not Present,Asphyxiation,Synthetic,No
1666,"Boxes stacked slightly above recommended height, corrected on observation",0,Low,None,Warehouse Operations,Warehouse,Stacked Material,Proper Stacking Missed,Minor Injury,Synthetic,No
1667,Electrical maintenance started without power isolation,1,Critical,Energy Isolation,Electrical Maintenance,Production Area,Electrical Energy,LOTO Not Applied,Electrocution,Synthetic,No
1668,"Minor scrape while unpacking material crate, first aid applied",0,Low,None,General Maintenance,Workshop,Minor Cut Hazard,None,First Aid Case,Synthetic,No
1669,Marine work continued despite deteriorating weather conditions,1,Critical,Line of Fire,Diving/Marine Operations,Offshore Site,Underwater Hazard,Communication Loss,Drowning,Synthetic,No
1670,Incompatible chemicals stored together causing reactive spill risk,1,Critical,Chemical Handling,Chemical Handling,Chemical Storage,Corrosive Substance,PPE Not Worn,Chemical Burn,Synthetic,No
1671,"Routine inspection found minor housekeeping gap, closed same day",0,Low,None,Inspection Round,Plant Area,Housekeeping,None,No Injury,Synthetic,No
1672,Minor slip near canteen entrance due to spilled water,0,Low,None,Housekeeping,Canteen,Wet Floor,Warning Sign Missing,Minor Slip,Synthetic,No
1673,Padlock and tag missing on isolated breaker during panel repair,1,Critical,Energy Isolation,Electrical Maintenance,Production Area,Electrical Energy,LOTO Not Applied,Electrocution,Synthetic,No
1674,Vehicle collided with pedestrian near site gate due to speeding,1,Critical,Safe Driving,Vehicle Operation,Site Road,Moving Vehicle,Seatbelt Not Worn,Vehicle Collision,Synthetic,No
1675,Minor documentation gap noted during routine audit,0,Low,None,Inspection Round,Plant Area,Housekeeping,None,No Injury,Synthetic,No
1676,Small bruise reported after minor bump against equipment,0,Low,None,General Maintenance,Workshop,Minor Cut Hazard,None,First Aid Case,Synthetic,No
1677,"Vehicle parked slightly outside marked bay, corrected on observation",0,Low,None,Parking Area,Parking Lot,Minor Obstruction,None,No Injury,Synthetic,No
1678,"Projector malfunction reported during toolbox talk, resolved quickly",0,Low,None,Training Session,Training Room,None,None,No Injury,Synthetic,No
1679,Personnel walked under load being lifted by mobile crane,1,Critical,Line of Fire,Lifting Operations,Loading Area,Suspended Load,Exclusion Zone Breach,Fatal Crushing,Synthetic,No
1680,Energized equipment opened for repair without isolation verification,1,Critical,Energy Isolation,Electrical Maintenance,Production Area,Electrical Energy,LOTO Not Applied,Electrocution,Synthetic,No
1681,Confined space entry made without permit or gas monitoring,1,Critical,Confined Space,Tank Entry,Tank Farm,Toxic Atmosphere,Gas Testing Skipped,Asphyxiation,Synthetic,No
1682,"Expired item found in store inventory, removed during check",0,Low,None,Store Room Activity,Store Room,Minor Clutter,None,No Injury,Synthetic,No
1683,Minor dust accumulation observed on warehouse shelving,0,Low,None,Warehouse Operations,Warehouse,Stacked Material,Proper Stacking Missed,Minor Injury,Synthetic,No
1684,Heavy debris dropped near active work zone without exclusion barrier,1,Critical,Line of Fire,Demolition Work,Construction Site,Structural Instability,Engineering Review Skipped,Structural Collapse,Synthetic,No
1685,Personnel walked under load being lifted by mobile crane,1,Critical,Line of Fire,Lifting Operations,Loading Area,Suspended Load,Exclusion Zone Breach,Fatal Crushing,Synthetic,No
1686,"Boxes stacked slightly above recommended height, corrected on observation",0,Low,None,Warehouse Operations,Warehouse,Stacked Material,Proper Stacking Missed,Minor Injury,Synthetic,No
1687,"Minor clutter observed near store room shelving, cleared promptly",0,Low,None,Store Room Activity,Store Room,Minor Clutter,None,No Injury,Synthetic,No
1688,"Minor pothole noted in parking area, reported for repair",0,Low,None,Parking Area,Parking Lot,Minor Obstruction,None,No Injury,Synthetic,No
1689,"Routine inspection found minor housekeeping gap, closed same day",0,Low,None,Inspection Round,Plant Area,Housekeeping,None,No Injury,Synthetic,No
1690,Personnel walked under load being lifted by mobile crane,1,Critical,Line of Fire,Lifting Operations,Loading Area,Suspended Load,Exclusion Zone Breach,Fatal Crushing,Synthetic,No
1691,"Label missing on storage bin, corrected during audit",0,Low,None,Warehouse Operations,Warehouse,Stacked Material,Proper Stacking Missed,Minor Injury,Synthetic,No
1692,Small bruise reported after minor bump against equipment,0,Low,None,General Maintenance,Workshop,Minor Cut Hazard,None,First Aid Case,Synthetic,No
1693,Minor slip near canteen entrance due to spilled water,0,Low,None,Housekeeping,Canteen,Wet Floor,Warning Sign Missing,Minor Slip,Synthetic,No
1694,Roof access made without anchor point for fall arrest harness,1,Critical,Work at Height,Roof Work,Rooftop,Fragile Surface,No Fall Arrest System,Fall From Height,Synthetic,No
1695,"Minor food spillage near canteen counter, cleaned promptly",0,Low,None,Housekeeping,Canteen,Wet Floor,Warning Sign Missing,Minor Slip,Synthetic,No
1696,Forklift reversed without a spotter in congested yard area,1,Critical,Line of Fire,Mobile Equipment,Yard,Reversing Vehicle,Spotter Absent,Struck-By Injury,Synthetic,No
1697,"Routine inspection found minor housekeeping gap, closed same day",0,Low,None,Inspection Round,Plant Area,Housekeeping,None,No Injury,Synthetic,No
1698,Excavation carried out without checking for buried utility lines,1,Critical,Excavation,Excavation Work,Pipeline Trench,Trench Collapse,No Shoring Installed,Burial/Suffocation,Synthetic,No
1699,Confined space permit expired but work continued inside tank,1,Critical,Confined Space,Vessel Cleaning,Process Unit,Inert Atmosphere,Attendant Not Present,Asphyxiation,Synthetic,No
1700,"Minor clutter observed near store room shelving, cleared promptly",0,Low,None,Store Room Activity,Store Room,Minor Clutter,None,No Injury,Synthetic,No
1701,Worker contacted overhead power line while operating boom lift nearby,1,Critical,Energy Isolation,Electrical Maintenance,Substation,High Voltage Line,Isolation Point Skipped,Electrocution,Synthetic,No
1702,"Fire extinguisher tag found slightly faded, replaced promptly",0,Low,None,Inspection Round,Plant Area,Housekeeping,None,No Injury,Synthetic,No
1703,Employee reported minor back discomfort from office chair,0,Low,None,Office Work,Office,Ergonomic,None,Minor Discomfort,Synthetic,No
1704,"Coffee machine leak observed in break room, reported for repair",0,Low,None,Break Room Activity,Break Room,Minor Hygiene Issue,None,No Injury,Synthetic,No
1705,Electrician bypassed LOTO procedure while repairing motor circuit,1,Critical,Energy Isolation,Electrical Maintenance,Production Area,Electrical Energy,LOTO Not Applied,Electrocution,Synthetic,No
1706,"Vehicle parked slightly outside marked bay, corrected on observation",0,Low,None,Parking Area,Parking Lot,Minor Obstruction,None,No Injury,Synthetic,No
1707,Heavy debris dropped near active work zone without exclusion barrier,1,Critical,Line of Fire,Demolition Work,Construction Site,Structural Instability,Engineering Review Skipped,Structural Collapse,Synthetic,No
1708,Hot work permit expired but welding continued in process area,1,Critical,Hot Work,Hot Work,Process Unit,Flammable Atmosphere,Gas Test Not Done,Fire/Explosion,Synthetic,No
1709,Excavation carried out without checking for buried utility lines,1,Critical,Excavation,Excavation Work,Pipeline Trench,Trench Collapse,No Shoring Installed,Burial/Suffocation,Synthetic,No
1710,Pressure test conducted without verifying line isolation,1,Critical,Energy Isolation,Pressure Testing,Process Unit,Pressurized System,Isolation Not Verified,Explosion/Rupture,Synthetic,No
1711,Minor slip near canteen entrance due to spilled water,0,Low,None,Housekeeping,Canteen,Wet Floor,Warning Sign Missing,Minor Slip,Synthetic,No
1712,Worker entered tank without atmospheric gas testing,1,Critical,Confined Space,Tank Entry,Tank Farm,Toxic Atmosphere,Gas Testing Skipped,Asphyxiation,Synthetic,No
1713,"Minor spill near break room refrigerator, cleaned promptly",0,Low,None,Break Room Activity,Break Room,Minor Hygiene Issue,None,No Injury,Synthetic,No
1714,Worker removed isolation lock before job completion certificate issued,1,Critical,Energy Isolation,Electrical Maintenance,Production Area,Electrical Energy,LOTO Not Applied,Electrocution,Synthetic,No
1715,"Attendance register missing signature, corrected same day",0,Low,None,Training Session,Training Room,None,None,No Injury,Synthetic,No
1716,Machine guard removed while equipment was still running,1,Critical,Machine Guarding,Machine Operation,Workshop,Rotating Equipment,Guard Removed,Amputation,Synthetic,No
1717,Minor housekeeping issue near office entrance,0,Low,None,Housekeeping,Office,Slip Hazard,None,Minor Injury,Synthetic,No
1718,Rescue plan not in place before confined space entry began,1,Critical,Confined Space,Tank Entry,Tank Farm,Toxic Atmosphere,Gas Testing Skipped,Asphyxiation,Synthetic,No
1719,Electrician bypassed LOTO procedure while repairing motor circuit,1,Critical,Energy Isolation,Electrical Maintenance,Production Area,Electrical Energy,LOTO Not Applied,Electrocution,Synthetic,No
1720,Chemical spill occurred during transfer without containment,1,Critical,Chemical Handling,Chemical Handling,Chemical Storage,Corrosive Substance,PPE Not Worn,Chemical Burn,Synthetic,No
1721,Interlock switch bypassed to keep production running during jam clearance,1,Critical,Machine Guarding,Machine Operation,Workshop,Rotating Equipment,Guard Removed,Amputation,Synthetic,No
1722,"Routine inspection found minor housekeeping gap, closed same day",0,Low,None,Inspection Round,Plant Area,Housekeeping,None,No Injury,Synthetic,No
1723,"Minor labeling error found on stored material, corrected",0,Low,None,Store Room Activity,Store Room,Minor Clutter,None,No Injury,Synthetic,No
1724,Driver showed signs of fatigue during long haul transport run,1,Critical,Safe Driving,Vehicle Operation,Site Road,Moving Vehicle,Seatbelt Not Worn,Vehicle Collision,Synthetic,No
1725,"Projector malfunction reported during toolbox talk, resolved quickly",0,Low,None,Training Session,Training Room,None,None,No Injury,Synthetic,No
1726,Confined space permit expired but work continued inside tank,1,Critical,Confined Space,Vessel Cleaning,Process Unit,Inert Atmosphere,Attendant Not Present,Asphyxiation,Synthetic,No
1727,"Expired item found in store inventory, removed during check",0,Low,None,Store Room Activity,Store Room,Minor Clutter,None,No Injury,Synthetic,No
1728,Small bruise reported after minor bump against equipment,0,Low,None,General Maintenance,Workshop,Minor Cut Hazard,None,First Aid Case,Synthetic,No
1729,"Minor clutter observed near store room shelving, cleared promptly",0,Low,None,Store Room Activity,Store Room,Minor Clutter,None,No Injury,Synthetic,No
1730,"Minor pothole noted in parking area, reported for repair",0,Low,None,Parking Area,Parking Lot,Minor Obstruction,None,No Injury,Synthetic,No
1731,"Small water spill near pantry area, promptly cleaned",0,Low,None,Housekeeping,Office,Slip Hazard,None,Minor Injury,Synthetic,No
1732,Worker pinched finger lightly while closing toolbox,0,Low,None,General Maintenance,Workshop,Minor Cut Hazard,None,First Aid Case,Synthetic,No
1733,Confined space permit expired but work continued inside tank,1,Critical,Confined Space,Vessel Cleaning,Process Unit,Inert Atmosphere,Attendant Not Present,Asphyxiation,Synthetic,No
1734,"Unlabeled bin found during safety walk, corrected on spot",0,Low,None,Inspection Round,Plant Area,Housekeeping,None,No Injury,Synthetic,No
1735,Minor housekeeping issue near office entrance,0,Low,None,Housekeeping,Office,Slip Hazard,None,Minor Injury,Synthetic,No
1736,"Coffee machine leak observed in break room, reported for repair",0,Low,None,Break Room Activity,Break Room,Minor Hygiene Issue,None,No Injury,Synthetic,No
1737,Vehicle exceeded site speed limit near pedestrian crossing,1,Critical,Safe Driving,Vehicle Operation,Site Road,Moving Vehicle,Seatbelt Not Worn,Vehicle Collision,Synthetic,No
1738,Load lifted without verifying rigging certification,1,Critical,Line of Fire,Lifting Operations,Yard,Overhead Crane,Load Chart Exceeded,Structural Failure,Synthetic,No
